"utilization_type","state","ndc","labeler_code","product_code","package_size","year","quarter","suppression_used","product_name","units_reimbursed","number_of_prescriptions","total_amount_reimbursed","medicaid_amount_reimbursed","non_medicaid_amount_reimbursed"
"FFSU","XX","00169368512",169,3685,"12",2022,2,FALSE,"NOVOLOG MI",29043.6,1228,844784.35,837426.7,7357.65
"MCOU","XX","00169368512",169,3685,"12",2022,2,FALSE,"NOVOLOG MI",60356.74,2654,1790696.77,1739966.24,50730.53
"FFSU","XX","00169369619",169,3696,"19",2022,2,FALSE,"NOVOLOG MI",97268.05,3901,3498372.76,3390578.06,107794.7
"MCOU","XX","00169369619",169,3696,"19",2022,2,FALSE,"NOVOLOG MI",219598.65,9738,7973188.35,7659649.74,313538.61
"FFSU","XX","00169633910",169,6339,"10",2022,2,FALSE,"NOVOLOG FL",954896.65,46617,34438071.82,32702329.45,1735742.37
"MCOU","XX","00169633910",169,6339,"10",2022,2,FALSE,"NOVOLOG FL",1395835.508,74578,50603943.8,48022739.3,2581204.5
"FFSU","XX","00169706515",169,7065,"15",2022,2,FALSE,"GLUCAGEN  ",1319,1079,369512.42,355822.85,13689.57
"MCOU","XX","00169706515",169,7065,"15",2022,2,FALSE,"GLUCAGEN  ",2761.6,2060,766893.38,757081.41,9811.97
"FFSU","XX","00169750111",169,7501,"11",2022,2,FALSE,"NOVOLOG 10",597151.645,20995,16322075.72,14289121.85,2032953.87
"MCOU","XX","00169750111",169,7501,"11",2022,2,FALSE,"NOVOLOG 10",919751.495,37499,25714212.13,22921003.4,2793208.73
"FFSU","XX","00548585000",548,5850,"0",2022,2,FALSE,"GLUCAGON  ",5730.2,4049,1289807.19,1223252.47,66554.72
"MCOU","XX","00548585000",548,5850,"0",2022,2,FALSE,"GLUCAGON  ",15507.5,11466,3426713.32,3306729.63,119983.69
"MCOU","XX","00597005301",597,53,"1",2022,2,FALSE,"          ",54,45,18218.16,18218.16,0
"FFSU","XX","00597005345",597,53,"45",2022,2,FALSE,"GlucaGen 1",166.2,150,40317.18,31726.86,8590.32
"MCOU","XX","00597005345",597,53,"45",2022,2,FALSE,"GlucaGen 1",422.5,376,87419,78265.82,9153.18
"FFSU","XX","00597026010",597,260,"10",2022,2,FALSE,"GlucaGen D",440.3,391,100168.86,64495.99,35672.87
"MCOU","XX","00597026010",597,260,"10",2022,2,FALSE,"GlucaGen D",1409.731,1292,285470.62,236497.83,48972.79
"FFSU","XX","63323058282",63323,582,"82",2022,2,FALSE,"Glucagon E",402,313,89654.82,88520.8,1134.02
"MCOU","XX","63323058282",63323,582,"82",2022,2,FALSE,"Glucagon E",239,182,62050.74,58777.85,3272.89
"FFSU","XX","63323059303",63323,593,"3",2022,2,FALSE,"Glucagon f",60.5,60,12527.36,9686.03,2841.33
"MCOU","XX","63323059303",63323,593,"3",2022,2,FALSE,"Glucagon f",119,112,16066.09,15931.69,134.4
"FFSU","XX","63323059403",63323,594,"3",2022,2,FALSE,"Glucagon 1",76,67,11885.6,10090.64,1794.96
"MCOU","XX","63323059403",63323,594,"3",2022,2,FALSE,"Glucagon 1",229,191,34263.97,30367.71,3896.26
"FFSU","XX","63323059608",63323,596,"8",2022,2,FALSE,"Glucagon f",14,13,1829.64,1584.4,245.24
"MCOU","XX","63323059608",63323,596,"8",2022,2,FALSE,"Glucagon f",24,20,3844.79,3844.79,0
"FFSU","XX","63323059611",63323,596,"11",2022,2,FALSE,"Glucagon f",21,11,3218.91,3218.91,0
"FFSU","XX","63323059613",63323,596,"13",2022,2,FALSE,"Glucagon f",32,30,5783.16,4958.81,824.35
"MCOU","XX","63323059613",63323,596,"13",2022,2,FALSE,"Glucagon f",98,92,27083.44,14224.29,12859.15
"MCOU","XX","63323059616",63323,596,"16",2022,2,FALSE,"Glucagon f",34,33,3534.69,3400.26,134.43
"FFSU","XX","72065012012",72065,120,"12",2022,2,FALSE,"Gvoke Hypo",61.7,292,179541.76,166248.52,13293.24
"MCOU","XX","72065012012",72065,120,"12",2022,2,FALSE,"Gvoke Hypo",109.8,541,331503.47,303262.81,28240.66
"FFSU","XX","72065012111",72065,121,"11",2022,2,FALSE,"Gvoke Hypo",86.4,299,128844.25,120424.64,8419.61
"MCOU","XX","72065012111",72065,121,"11",2022,2,FALSE,"Gvoke Hypo",196.6,704,292978.39,275070.14,17908.25
"FFSU","XX","72065012112",72065,121,"12",2022,2,FALSE,"Gvoke Hypo",436.2,1019,620951.47,573239.75,47711.72
"MCOU","XX","72065012112",72065,121,"12",2022,2,FALSE,"Gvoke Hypo",906.6,2299,1328972.36,1228961.47,100010.89
"FFSU","XX","72065013011",72065,130,"11",2022,2,FALSE,"Gvoke PFS ",6.3,41,18772.33,18232.08,540.25
"MCOU","XX","72065013011",72065,130,"11",2022,2,FALSE,"Gvoke PFS ",8.5,55,26486.52,25787.23,699.29
"FFSU","XX","72065013012",72065,130,"12",2022,2,FALSE,"Gvoke PFS ",12.5,27,32211.61,28607.77,3603.84
"MCOU","XX","72065013012",72065,130,"12",2022,2,FALSE,"Gvoke PFS ",8.2,31,18164.71,17241.36,923.35
"FFSU","XX","72065013111",72065,131,"11",2022,2,FALSE,"Gvoke PFS ",102.2,173,146817.68,142568.44,4249.24
"MCOU","XX","72065013111",72065,131,"11",2022,2,FALSE,"Gvoke PFS ",82.4,291,117268.01,109116.59,8151.42
"FFSU","XX","72065013112",72065,131,"12",2022,2,FALSE,"Gvoke PFS ",32.4,71,46316.79,42156.07,4160.72
"MCOU","XX","72065013112",72065,131,"12",2022,2,FALSE,"Gvoke PFS ",62.4,155,90191.78,82797.26,7394.52
"MCOU","XX","72065014011",72065,140,"11",2022,2,FALSE,"GVOKE KIT ",3.2,12,5880.6,4659.3,1221.3
"FFSU","XX","80644001201",80644,12,"1",2022,2,FALSE,"ZEGALOGUE ",38.4,46,19156.22,18841.98,314.24
"MCOU","XX","80644001201",80644,12,"1",2022,2,FALSE,"ZEGALOGUE ",46.8,54,24663.68,22946.78,1716.9
"FFSU","XX","80644001202",80644,12,"2",2022,2,FALSE,"ZEGALOGUE ",28.2,26,14768.47,14343.51,424.96
"MCOU","XX","80644001202",80644,12,"2",2022,2,FALSE,"ZEGALOGUE ",43.8,41,21907.07,21147.92,759.15
"FFSU","XX","00002614511",2,6145,"11",2022,1,FALSE,"BAQSIMI   ",4910,2991,1338814.48,1263326.81,75487.67
"MCOU","XX","00002614511",2,6145,"11",2022,1,FALSE,"BAQSIMI   ",10348,6960,2822405.88,2730270.91,92134.97
"FFSU","XX","00002614527",2,6145,"27",2022,1,FALSE,"BAQSIMI   ",6489,3146,1783619.5,1646754.53,136864.97
"MCOU","XX","00002614527",2,6145,"27",2022,1,FALSE,"BAQSIMI   ",14775,7292,3985971.36,3713976.81,271994.55
"FFSU","XX","00002751001",2,7510,"1",2022,1,FALSE,"HUMALOG   ",911431.93,35741,23862185.52,22153756.76,1708428.76
"MCOU","XX","00002751001",2,7510,"1",2022,1,FALSE,"HUMALOG   ",1183213.818,48548,30942914.44,29196381.5,1746532.94
"FFSU","XX","00002751017",2,7510,"17",2022,1,FALSE,"HUMALOG   ",17746.506,4399,419860.11,406891.5,12968.61
"MCOU","XX","00002751017",2,7510,"17",2022,1,FALSE,"HUMALOG   ",18453.182,8945,1963915.08,1717840.18,246074.9
"FFSU","XX","00002751101",2,7511,"1",2022,1,FALSE,"HUMALOG MI",53979.65,2317,1492496.96,1477865.23,14631.73
"MCOU","XX","00002751101",2,7511,"1",2022,1,FALSE,"HUMALOG MI",104709.909,4752,2951677.43,2923949.43,27728
"FFSU","XX","00002751201",2,7512,"1",2022,1,FALSE,"HUMALOG MI",4782,194,133523.29,132836.92,686.37
"MCOU","XX","00002751201",2,7512,"1",2022,1,FALSE,"HUMALOG MI",7884.5,361,217916.16,217862.16,54
"FFSU","XX","00002751659",2,7516,"59",2022,1,FALSE,"HUMALOG   ",62611.15,2787,2042943.07,1870942.87,172000.2
"MCOU","XX","00002751659",2,7516,"59",2022,1,FALSE,"HUMALOG   ",71495.85,3572,2364096.56,2225203.72,138892.84
"FFSU","XX","00002771201",2,7712,"1",2022,1,FALSE,"HUMALOG KW",255,15,17343.75,16892.18,451.57
"FFSU","XX","00002771227",2,7712,"27",2022,1,FALSE,"HUMALOG KW",39072.1,2133,2657608.83,2500629.87,156978.96
"MCOU","XX","00002771227",2,7712,"27",2022,1,FALSE,"HUMALOG KW",84338.775,4840,5947508.61,5759422.08,188086.53
"MCOU","XX","00002771401",2,7714,"1",2022,1,FALSE,"HUMALOG KW",238.2,23,7678.8,7667.11,11.69
"FFSU","XX","00002771459",2,7714,"59",2022,1,FALSE,"HUMALOG KW",98824,5213,3369216.45,3158793,210423.45
"MCOU","XX","00002771459",2,7714,"59",2022,1,FALSE,"HUMALOG KW",132046,8260,4512182.02,4289516.51,222665.51
"FFSU","XX","00002803101",2,8031,"1",2022,1,FALSE,"GLUCAGON  ",4563,3153,1231004.57,1204002.95,27001.62
"MCOU","XX","00002803101",2,8031,"1",2022,1,FALSE,"GLUCAGON  ",5574.2,4240,1478134.76,1431852.11,46282.65
"MCOU","XX","00002879701",2,8797,"1",2022,1,FALSE,"HUMALOG MI",198.2,15,6799.12,6222.59,576.53
"FFSU","XX","00002879759",2,8797,"59",2022,1,FALSE,"HUMALOG MI",57666,2327,1983309.33,1937293.98,46015.35
"MCOU","XX","00002879759",2,8797,"59",2022,1,FALSE,"HUMALOG MI",125890.15,5439,4349785.72,4270349.38,79436.34
"FFSU","XX","00002879859",2,8798,"59",2022,1,FALSE,"HUMALOG MI",11778,452,403677.62,403121.65,555.97
"MCOU","XX","00002879859",2,8798,"59",2022,1,FALSE,"HUMALOG MI",29215.15,1166,894190.23,880688.41,13501.82
"FFSU","XX","00002879901",2,8799,"1",2022,1,FALSE,"HUMALOG KW",1434.05,196,49012.45,48666.7,345.75
"MCOU","XX","00002879901",2,8799,"1",2022,1,FALSE,"HUMALOG KW",3250.65,576,132486.21,122454.99,10031.22
"FFSU","XX","00002879959",2,8799,"59",2022,1,FALSE,"HUMALOG KW",760433.75,38503,25961669.32,24961521.77,1000147.55
"MCOU","XX","00002879959",2,8799,"59",2022,1,FALSE,"HUMALOG KW",1145137.467,61975,39180330.95,37949592.51,1230738.44
"FFSU","XX","00169210011",169,2100,"11",2022,1,FALSE,"NOVOLOG 10",32260,1224,236398.82,229729.02,6669.8
"MCOU","XX","00169210011",169,2100,"11",2022,1,FALSE,"NOVOLOG 10",50410,2088,369332.33,361920.74,7411.59
"FFSU","XX","00169210125",169,2101,"25",2022,1,FALSE,"NOVOLOG FP",41285,2115,240512.79,233131.07,7381.72
"MCOU","XX","00169210125",169,2101,"25",2022,1,FALSE,"NOVOLOG FP",79543.075,4347,454617.88,447864.63,6753.25
"FFSU","XX","00169220011",169,2200,"11",2022,1,FALSE,"NOVOLOG MI",3760,164,27748.61,27577.51,171.1
"MCOU","XX","00169220011",169,2200,"11",2022,1,FALSE,"NOVOLOG MI",6175,280,45048.28,44869.52,178.76
"FFSU","XX","00169220125",169,2201,"25",2022,1,FALSE,"NOVOLOG MI",8046,339,49640.57,48191.9,1448.67
"MCOU","XX","00169220125",169,2201,"25",2022,1,FALSE,"NOVOLOG MI",20271,859,117659.55,117394.75,264.8
"FFSU","XX","00169330312",169,3303,"12",2022,1,FALSE,"NOVOLOG PE",56944.9,2784,2038584.27,1779810.96,258773.31
"MCOU","XX","00169330312",169,3303,"12",2022,1,FALSE,"NOVOLOG PE",79945,4417,2712810.17,2410022.92,302787.25
"FFSU","XX","00169368512",169,3685,"12",2022,1,FALSE,"NOVOLOG MI",32147.5,1335,944600.25,934102.47,10497.78
"MCOU","XX","00169368512",169,3685,"12",2022,1,FALSE,"NOVOLOG MI",69103.1,3061,2068958.58,2022431.55,46527.03
"FFSU","XX","00169369619",169,3696,"19",2022,1,FALSE,"NOVOLOG MI",104690.383,4298,3794788.13,3685788.19,108999.94
"MCOU","XX","00169369619",169,3696,"19",2022,1,FALSE,"NOVOLOG MI",231729.975,10250,8536129.3,8236114.46,300014.84
"FFSU","XX","00169633910",169,6339,"10",2022,1,FALSE,"NOVOLOG FL",969286.735,47706,35043233.78,33518687.68,1524546.1
"MCOU","XX","00169633910",169,6339,"10",2022,1,FALSE,"NOVOLOG FL",1383355.426,74567,50728710.13,48283938.74,2444771.39
"FFSU","XX","00169706515",169,7065,"15",2022,1,FALSE,"GLUCAGEN  ",1367,1096,381817.98,368742.93,13075.05
"MCOU","XX","00169706515",169,7065,"15",2022,1,FALSE,"GLUCAGEN  ",2858,2077,784535.22,769739.01,14796.21
"FFSU","XX","00169750111",169,7501,"11",2022,1,FALSE,"NOVOLOG 10",597182.11,21187,16398875.73,14499491.79,1899383.94
"MCOU","XX","00169750111",169,7501,"11",2022,1,FALSE,"NOVOLOG 10",928807.232,37901,26184705.48,23403032.35,2781673.13
"FFSU","XX","00548585000",548,5850,"0",2022,1,FALSE,"GLUCAGON  ",5166,3625,1196238.61,1111218.03,85020.58
"MCOU","XX","00548585000",548,5850,"0",2022,1,FALSE,"GLUCAGON  ",16305.702,11971,3571174.61,3448345.65,122828.96
"FFSU","XX","00597005301",597,53,"1",2022,1,FALSE,"          ",14,13,2960.34,2281.81,678.53
"MCOU","XX","00597005301",597,53,"1",2022,1,FALSE,"          ",44,38,12973.82,12840.4,133.42
"FFSU","XX","00597005345",597,53,"45",2022,1,FALSE,"GlucaGen 1",163.8,144,37456.69,27294.81,10161.88
"MCOU","XX","00597005345",597,53,"45",2022,1,FALSE,"GlucaGen 1",360.39,320,66135.57,61154.43,4981.14
"FFSU","XX","00597026010",597,260,"10",2022,1,FALSE,"GlucaGen D",372.1,334,76735.08,55666.66,21068.42
"MCOU","XX","00597026010",597,260,"10",2022,1,FALSE,"GlucaGen D",1283.95,1188,259348.88,224437.77,34911.11
"FFSU","XX","63323058282",63323,582,"82",2022,1,FALSE,"Glucagon E",352,279,78607.41,76044.57,2562.84
"MCOU","XX","63323058282",63323,582,"82",2022,1,FALSE,"Glucagon E",357,279,91337.62,85048.33,6289.29
"FFSU","XX","63323059303",63323,593,"3",2022,1,FALSE,"Glucagon f",51.5,53,7749.4,6588.59,1160.81
"MCOU","XX","63323059303",63323,593,"3",2022,1,FALSE,"Glucagon f",153,140,39927.8,24053.33,15874.47
"FFSU","XX","63323059403",63323,594,"3",2022,1,FALSE,"Glucagon 1",39,37,6355.76,4776.95,1578.81
"MCOU","XX","63323059403",63323,594,"3",2022,1,FALSE,"Glucagon 1",198,174,97483.34,67265.63,30217.71
"FFSU","XX","63323059606",63323,596,"6",2022,1,FALSE,"          ",24,23,3654.53,3106.92,547.61
"MCOU","XX","63323059606",63323,596,"6",2022,1,FALSE,"          ",22,20,6302.07,3314.04,2988.03
"FFSU","XX","63323059608",63323,596,"8",2022,1,FALSE,"Glucagon f",18,16,5187.94,1660.68,3527.26
"MCOU","XX","63323059608",63323,596,"8",2022,1,FALSE,"Glucagon f",11,11,1905.44,1312.87,592.57
"MCOU","XX","63323059611",63323,596,"11",2022,1,FALSE,"Glucagon f",12,12,2800.46,1976.62,823.84
"FFSU","XX","63323059613",63323,596,"13",2022,1,FALSE,"Glucagon f",17,16,2596.6,2550.66,45.94
"MCOU","XX","63323059613",63323,596,"13",2022,1,FALSE,"Glucagon f",74.5,64,8889.05,7817.94,1071.11
"MCOU","XX","63323059616",63323,596,"16",2022,1,FALSE,"Glucagon f",37,32,4703.66,4570.24,133.42
"FFSU","XX","72065012012",72065,120,"12",2022,1,FALSE,"Gvoke Hypo",45.1,195,118314.22,103155.07,15159.15
"MCOU","XX","72065012012",72065,120,"12",2022,1,FALSE,"Gvoke Hypo",108,516,315842.59,293079.79,22762.8
"FFSU","XX","72065012111",72065,121,"11",2022,1,FALSE,"Gvoke Hypo",64.8,202,94575.6,89091.92,5483.68
"MCOU","XX","72065012111",72065,121,"11",2022,1,FALSE,"Gvoke Hypo",174,596,264790.04,247487,17303.04
"FFSU","XX","72065012112",72065,121,"12",2022,1,FALSE,"Gvoke Hypo",322.4,754,453590.05,411313.48,42276.57
"MCOU","XX","72065012112",72065,121,"12",2022,1,FALSE,"Gvoke Hypo",811.6,2061,1221419.41,1129050.32,92369.09
"FFSU","XX","72065013011",72065,130,"11",2022,1,FALSE,"Gvoke PFS ",12.1,37,33056.7,31922.31,1134.39
"MCOU","XX","72065013011",72065,130,"11",2022,1,FALSE,"Gvoke PFS ",10.6,67,29745.97,27837.61,1908.36
"MCOU","XX","72065013012",72065,130,"12",2022,1,FALSE,"Gvoke PFS ",21,45,54673.99,52695.69,1978.3
"FFSU","XX","72065013111",72065,131,"11",2022,1,FALSE,"Gvoke PFS ",64,120,91181.92,88909.81,2272.11
"MCOU","XX","72065013111",72065,131,"11",2022,1,FALSE,"Gvoke PFS ",95,294,142443.65,136462.51,5981.14
"FFSU","XX","72065013112",72065,131,"12",2022,1,FALSE,"Gvoke PFS ",25.4,58,40464.97,32871.12,7593.85
"MCOU","XX","72065013112",72065,131,"12",2022,1,FALSE,"Gvoke PFS ",66.6,164,92926.64,85236.69,7689.95
"FFSU","XX","80644001201",80644,12,"1",2022,1,FALSE,"ZEGALOGUE ",30,31,14946.04,14670.82,275.22
"MCOU","XX","80644001201",80644,12,"1",2022,1,FALSE,"ZEGALOGUE ",50.4,62,29437.25,29067.11,370.14
"FFSU","XX","80644001202",80644,12,"2",2022,1,FALSE,"ZEGALOGUE ",18,17,9297.4,9288.4,9
"MCOU","XX","80644001202",80644,12,"2",2022,1,FALSE,"ZEGALOGUE ",37.8,33,19019.15,18029.37,989.78
"FFSU","XX","00002614511",2,6145,"11",2023,4,FALSE,"BAQSIMI   ",9031,5638,2480607.77,2354064.31,126543.46
"MCOU","XX","00002614511",2,6145,"11",2023,4,FALSE,"BAQSIMI   ",13452,8947,3650248.73,3523729.96,126518.77
"FFSU","XX","00002614527",2,6145,"27",2023,4,FALSE,"BAQSIMI   ",12813,6156,3521801.17,3321387.25,200413.92
"MCOU","XX","00002614527",2,6145,"27",2023,4,FALSE,"BAQSIMI   ",19445,9555,5224145.73,4921941.95,302203.78
"FFSU","XX","00002751001",2,7510,"1",2023,4,FALSE,"HUMALOG   ",1005810.45,35922,26032156.68,24514097.39,1518059.29
"MCOU","XX","00002751001",2,7510,"1",2023,4,FALSE,"HUMALOG   ",1276986.78,54618,33402445.38,31828115.18,1574330.2
"FFSU","XX","00002751017",2,7510,"17",2023,4,FALSE,"HUMALOG   ",13263.92,3263,355907.98,331550.18,24357.8
"MCOU","XX","00002751017",2,7510,"17",2023,4,FALSE,"HUMALOG   ",17615.12,7468,2074444.78,1784314.18,290130.6
"FFSU","XX","00002751101",2,7511,"1",2023,4,FALSE,"HUMALOG MI",37821.15,1500,1048741.2,1039806.47,8934.73
"MCOU","XX","00002751101",2,7511,"1",2023,4,FALSE,"HUMALOG MI",65376.37,3013,1807868.31,1787729.39,20138.92
"FFSU","XX","00002751201",2,7512,"1",2023,4,FALSE,"HUMALOG MI",2370.5,95,67620.82,67477.32,143.5
"MCOU","XX","00002751201",2,7512,"1",2023,4,FALSE,"HUMALOG MI",4156,175,123517.08,123502.08,15
"FFSU","XX","00002751659",2,7516,"59",2023,4,FALSE,"HUMALOG   ",55845,2436,1849097.6,1762183.98,86913.62
"MCOU","XX","00002751659",2,7516,"59",2023,4,FALSE,"HUMALOG   ",63891.2,2919,2109974.43,1986866.74,123107.69
"FFSU","XX","00002753301",2,7533,"1",2023,4,FALSE,"HUMALOG   ",1112.75,89,29109.49,28215.16,894.33
"MCOU","XX","00002753301",2,7533,"1",2023,4,FALSE,"HUMALOG   ",3903.61,509,245018.66,197140.49,47878.17
"FFSU","XX","00002771227",2,7712,"27",2023,4,FALSE,"HUMALOG KW",63364.7,3061,4292899.87,4109730.51,183169.36
"MCOU","XX","00002771227",2,7712,"27",2023,4,FALSE,"HUMALOG KW",111268.4,5447,7737859.46,7471297.73,266561.73
"MCOU","XX","00002771401",2,7714,"1",2023,4,FALSE,"HUMALOG KW",199,20,4661.72,4661.72,0
"FFSU","XX","00002771459",2,7714,"59",2023,4,FALSE,"HUMALOG KW",123409,6392,4182609.02,3952781.59,229827.43
"MCOU","XX","00002771459",2,7714,"59",2023,4,FALSE,"HUMALOG KW",120468.25,7189,4016115.34,3814701.88,201413.46
"FFSU","XX","00002803101",2,8031,"1",2023,4,FALSE,"GLUCAGON  ",493,417,132925.79,126810.68,6115.11
"MCOU","XX","00002803101",2,8031,"1",2023,4,FALSE,"GLUCAGON  ",427.5,371,108523.66,105812.05,2711.61
"FFSU","XX","00002821305",2,8213,"5",2023,4,FALSE,"HUMALOG TE",819.2,62,28062.38,28044.38,18
"MCOU","XX","00002821305",2,8213,"5",2023,4,FALSE,"HUMALOG TE",720,42,24546.57,22277.65,2268.92
"FFSU","XX","00002879759",2,8797,"59",2023,4,FALSE,"HUMALOG MI",56616,2202,1936880.95,1890658.64,46222.31
"MCOU","XX","00002879759",2,8797,"59",2023,4,FALSE,"HUMALOG MI",80745.198,3284,2762021.61,2699802.67,62218.94
"FFSU","XX","00002879859",2,8798,"59",2023,4,FALSE,"HUMALOG MI",14565,601,263884,261935.52,1948.48
"MCOU","XX","00002879859",2,8798,"59",2023,4,FALSE,"HUMALOG MI",19209,783,685603.99,634863.26,50740.73
"FFSU","XX","00002879901",2,8799,"1",2023,4,FALSE,"HUMALOG KW",1465.05,192,48962.87,46914.48,2048.39
"MCOU","XX","00002879901",2,8799,"1",2023,4,FALSE,"HUMALOG KW",1656.9,210,94993.63,91307.45,3686.18
"FFSU","XX","00002879959",2,8799,"59",2023,4,FALSE,"HUMALOG KW",883058.15,45169,29650868.04,28637473.53,1013394.51
"MCOU","XX","00002879959",2,8799,"59",2023,4,FALSE,"HUMALOG KW",1099771.95,56751,36801319.64,35842799.98,958519.66
"FFSU","XX","00169191201",169,1912,"1",2023,4,FALSE,"ZEGALOGUE ",97.8,115,49683.61,49235.9,447.71
"MCOU","XX","00169191201",169,1912,"1",2023,4,FALSE,"ZEGALOGUE ",80.4,84,40198.97,39632.81,566.16
"FFSU","XX","00169191202",169,1912,"2",2023,4,FALSE,"ZEGALOGUE ",73.2,64,37146.94,35685.04,1461.9
"MCOU","XX","00169191202",169,1912,"2",2023,4,FALSE,"ZEGALOGUE ",35.4,31,17920.85,17914.85,6
"FFSU","XX","00169210011",169,2100,"11",2023,4,FALSE,"NOVOLOG 10",45360,1503,386410.11,376251.47,10158.64
"MCOU","XX","00169210011",169,2100,"11",2023,4,FALSE,"NOVOLOG 10",66100.2,2371,407915.52,400253.79,7661.73
"FFSU","XX","00169210125",169,2101,"25",2023,4,FALSE,"NOVOLOG FP",105444,4900,933502.44,911227.81,22274.63
"MCOU","XX","00169210125",169,2101,"25",2023,4,FALSE,"NOVOLOG FP",145612,7550,840150.81,826819.67,13331.14
"FFSU","XX","00169220011",169,2200,"11",2023,4,FALSE,"NOVOLOG MI",3900,150,58723.32,58081.52,641.8
"MCOU","XX","00169220011",169,2200,"11",2023,4,FALSE,"NOVOLOG MI",3910,161,24308.96,23735.16,573.8
"FFSU","XX","00169220125",169,2201,"25",2023,4,FALSE,"NOVOLOG MI",8550,361,105075.4,102460.3,2615.1
"MCOU","XX","00169220125",169,2201,"25",2023,4,FALSE,"NOVOLOG MI",15864.1,724,89029.95,87837.96,1191.99
"FFSU","XX","00169330312",169,3303,"12",2023,4,FALSE,"NOVOLOG PE",46741.6,2185,1676990.23,1474278.45,202711.78
"MCOU","XX","00169330312",169,3303,"12",2023,4,FALSE,"NOVOLOG PE",57078,2855,1922055.93,1694783.12,227272.81
"FFSU","XX","00169368512",169,3685,"12",2023,4,FALSE,"NOVOLOG MI",14725.5,626,437395.02,426062.78,11332.24
"MCOU","XX","00169368512",169,3685,"12",2023,4,FALSE,"NOVOLOG MI",21188.64,894,618236.62,590587.71,27648.91
"FFSU","XX","00169369619",169,3696,"19",2023,4,FALSE,"NOVOLOG MI",79110.333,3182,2856637.79,2774089.54,82548.25
"MCOU","XX","00169369619",169,3696,"19",2023,4,FALSE,"NOVOLOG MI",87258.85,3738,3221186.96,3011579.28,209607.68
"FFSU","XX","00169633910",169,6339,"10",2023,4,FALSE,"NOVOLOG FL",770034.091,39057,27936552.08,26657808.7,1278743.38
"MCOU","XX","00169633910",169,6339,"10",2023,4,FALSE,"NOVOLOG FL",853404.146,45061,30833479.46,29083045.21,1750434.25
"FFSU","XX","00169706515",169,7065,"15",2023,4,FALSE,"GLUCAGEN  ",1736,1377,512174.49,507523.68,4650.81
"MCOU","XX","00169706515",169,7065,"15",2023,4,FALSE,"GLUCAGEN  ",1806,1365,515782.64,507990.2,7792.44
"FFSU","XX","00169750111",169,7501,"11",2023,4,FALSE,"NOVOLOG 10",537794.23,18121,14832239.58,13024484.71,1807754.87
"MCOU","XX","00169750111",169,7501,"11",2023,4,FALSE,"NOVOLOG 10",695256.957,25870,19070029.36,16903970.13,2166059.23
"FFSU","XX","00548585000",548,5850,"0",2023,4,FALSE,"GLUCAGON  ",4518.001,3368,1036616.72,973269.88,63346.84
"MCOU","XX","00548585000",548,5850,"0",2023,4,FALSE,"GLUCAGON  ",10387.7,8110,2230169.65,2157296.3,72873.35
"FFSU","XX","00597005345",597,53,"45",2023,4,FALSE,"GlucaGen 1",129,117,30955.21,24024.3,6930.91
"MCOU","XX","00597005345",597,53,"45",2023,4,FALSE,"GlucaGen 1",171.5,150,32954.18,30062.7,2891.48
"FFSU","XX","00597026010",597,260,"10",2023,4,FALSE,"GlucaGen D",218.3,205,47278.77,30345.37,16933.4
"MCOU","XX","00597026010",597,260,"10",2023,4,FALSE,"GlucaGen D",559.25,546,130268.35,118696.87,11571.48
"FFSU","XX","63323058282",63323,582,"82",2023,4,FALSE,"Glucagon E",573,506,163267.96,162783.7,484.26
"MCOU","XX","63323058282",63323,582,"82",2023,4,FALSE,"Glucagon E",302,237,88618.58,85864.1,2754.48
"FFSU","XX","63323059303",63323,593,"3",2023,4,FALSE,"Glucagon f",139.5,107,31140.87,26245.26,4895.61
"MCOU","XX","63323059303",63323,593,"3",2023,4,FALSE,"Glucagon f",212,176,62660.47,60954.4,1706.07
"FFSU","XX","63323059403",63323,594,"3",2023,4,FALSE,"Glucagon 1",47,34,14639.32,5516.69,9122.63
"MCOU","XX","63323059403",63323,594,"3",2023,4,FALSE,"Glucagon 1",86,81,22823.22,21042.71,1780.51
"FFSU","XX","63323059603",63323,596,"3",2023,4,FALSE,"          ",17.5,14,3466.19,3379.35,86.84
"MCOU","XX","63323059603",63323,596,"3",2023,4,FALSE,"          ",22,20,2837.93,2505.24,332.69
"MCOU","XX","63323059606",63323,596,"6",2023,4,FALSE,"          ",26,26,7993.33,7819.65,173.68
"FFSU","XX","63323059608",63323,596,"8",2023,4,FALSE,"Glucagon f",13.5,13,1683.52,1595.98,87.54
"FFSU","XX","63323059611",63323,596,"11",2023,4,FALSE,"Glucagon f",19,14,4682.54,3939.79,742.75
"MCOU","XX","63323059611",63323,596,"11",2023,4,FALSE,"Glucagon f",64,60,8539.51,8216.28,323.23
"FFSU","XX","63323059613",63323,596,"13",2023,4,FALSE,"Glucagon f",20,17,4960.67,2988.22,1972.45
"MCOU","XX","63323059613",63323,596,"13",2023,4,FALSE,"Glucagon f",73,64,11776.39,10819.38,957.01
"FFSU","XX","63323059616",63323,596,"16",2023,4,FALSE,"Glucagon f",13,13,2233.02,2233.02,0
"MCOU","XX","63323059616",63323,596,"16",2023,4,FALSE,"Glucagon f",29,18,2609.13,2609.13,0
"FFSU","XX","72065012012",72065,120,"12",2023,4,FALSE,"Gvoke Hypo",183,873,534908.09,495192.98,39715.11
"MCOU","XX","72065012012",72065,120,"12",2023,4,FALSE,"Gvoke Hypo",253.9,1237,755338.37,726689.65,28648.72
